review_priority,image_id,source_relative_path,label_relative_path,target_box_count,native_box_count,remapped_box_count,other_box_count,minimum_target_confidence,maximum_target_confidence,flags
P1,p58_train_033_72288b74f54d,train_images/58.Aphis gossypii Glover/033.jpg,labels/p58_train_033_72288b74f54d.txt,4,0,4,1,0.10603,0.17823,other_class_prediction|low_confidence_box|remapped_class_box|oversized_box|overlapping_boxes
P1,p58_train_048_951aa179c4c8,train_images/58.Aphis gossypii Glover/048.jpg,labels/p58_train_048_951aa179c4c8.txt,1,0,1,1,0.107699,0.107699,other_class_prediction|low_confidence_box|remapped_class_box|oversized_box
P1,p58_train_053_5d75a4171afe,train_images/58.Aphis gossypii Glover/053.jpg,labels/p58_train_053_5d75a4171afe.txt,1,0,1,1,0.252757,0.252757,other_class_prediction|remapped_class_box|oversized_box
P1,p58_train_055_d1378d94b652,train_images/58.Aphis gossypii Glover/055.jpg,labels/p58_train_055_d1378d94b652.txt,2,0,2,0,0.226575,0.354328,low_confidence_box|remapped_class_box|oversized_box
P1,p58_train_058_6b4f6e42cae4,train_images/58.Aphis gossypii Glover/058.jpg,labels/p58_train_058_6b4f6e42cae4.txt,1,0,1,0,0.111942,0.111942,low_confidence_box|remapped_class_box
P1,p58_train_060_e25a507afda3,train_images/58.Aphis gossypii Glover/060.jpg,labels/p58_train_060_e25a507afda3.txt,1,0,1,0,0.813422,0.813422,remapped_class_box
P1,p58_train_061_f3fcff599b6d,train_images/58.Aphis gossypii Glover/061.jpg,labels/p58_train_061_f3fcff599b6d.txt,2,0,2,0,0.36781,0.893361,remapped_class_box|oversized_box|overlapping_boxes
P1,p58_train_062_c4b532c54889,train_images/58.Aphis gossypii Glover/062.jpg,labels/p58_train_062_c4b532c54889.txt,2,0,2,0,0.157055,0.860658,low_confidence_box|remapped_class_box|oversized_box|overlapping_boxes
P1,p58_train_064_025d69b72690,train_images/58.Aphis gossypii Glover/064.jpg,labels/p58_train_064_025d69b72690.txt,2,0,2,0,0.279458,0.400597,remapped_class_box|overlapping_boxes
P1,p58_train_066_bb48e8122152,train_images/58.Aphis gossypii Glover/066.jpg,labels/p58_train_066_bb48e8122152.txt,1,0,1,0,0.39814,0.39814,remapped_class_box
P1,p58_train_069_0baf7eeea9ce,train_images/58.Aphis gossypii Glover/069.jpg,labels/p58_train_069_0baf7eeea9ce.txt,2,2,0,0,0.194537,0.926331,low_confidence_box
P1,p58_train_071_713ab5cf5947,train_images/58.Aphis gossypii Glover/071.jpg,labels/p58_train_071_713ab5cf5947.txt,1,1,0,1,0.163413,0.163413,other_class_prediction|low_confidence_box
P1,p58_train_072_c819b863ddbb,train_images/58.Aphis gossypii Glover/072.jpg,labels/p58_train_072_c819b863ddbb.txt,1,1,0,0,0.102004,0.102004,low_confidence_box
P1,p58_train_074_9bd3c52a76a1,train_images/58.Aphis gossypii Glover/074.jpg,labels/p58_train_074_9bd3c52a76a1.txt,2,2,0,0,0.182715,0.209307,low_confidence_box
P1,p58_train_075_d436b78724d7,train_images/58.Aphis gossypii Glover/075.jpg,labels/p58_train_075_d436b78724d7.txt,4,3,1,0,0.110364,0.91083,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p58_train_076_ad138ebed2f6,train_images/58.Aphis gossypii Glover/076.jpg,labels/p58_train_076_ad138ebed2f6.txt,1,0,1,0,0.900799,0.900799,remapped_class_box|oversized_box
P1,p58_train_096_e960630badd2,train_images/58.Aphis gossypii Glover/096.jpg,labels/p58_train_096_e960630badd2.txt,1,1,0,0,0.622974,0.622974,oversized_box
P1,p58_train_102_acd9682743ea,train_images/58.Aphis gossypii Glover/102.jpg,labels/p58_train_102_acd9682743ea.txt,1,1,0,0,0.234698,0.234698,low_confidence_box
P1,p58_train_103_3dc8df6300fc,train_images/58.Aphis gossypii Glover/103.jpg,labels/p58_train_103_3dc8df6300fc.txt,1,1,0,0,0.239436,0.239436,low_confidence_box
P1,p58_train_108_3a5906bbc070,train_images/58.Aphis gossypii Glover/108.jpg,labels/p58_train_108_3a5906bbc070.txt,2,1,1,0,0.129294,0.17269,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p58_train_112_b794c020bab1,train_images/58.Aphis gossypii Glover/112.jpg,labels/p58_train_112_b794c020bab1.txt,5,5,0,0,0.153436,0.555653,low_confidence_box
P1,p58_train_116_2a2eaec33177,train_images/58.Aphis gossypii Glover/116.jpg,labels/p58_train_116_2a2eaec33177.txt,3,3,0,0,0.101776,0.188883,low_confidence_box
P1,p58_train_119_5dcf418a4537,train_images/58.Aphis gossypii Glover/119.jpg,labels/p58_train_119_5dcf418a4537.txt,3,2,1,0,0.127766,0.245007,low_confidence_box|remapped_class_box|oversized_box
P1,p58_train_120_751456ba8157,train_images/58.Aphis gossypii Glover/120.jpg,labels/p58_train_120_751456ba8157.txt,1,0,1,0,0.189368,0.189368,low_confidence_box|remapped_class_box
P1,p58_train_121_a0f293012c4b,train_images/58.Aphis gossypii Glover/121.jpg,labels/p58_train_121_a0f293012c4b.txt,4,2,2,0,0.102988,0.720653,low_confidence_box|remapped_class_box
P1,p58_train_122_c609242e10c0,train_images/58.Aphis gossypii Glover/122.jpg,labels/p58_train_122_c609242e10c0.txt,6,5,1,0,0.102593,0.84574,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p58_train_123_8af592fc34c4,train_images/58.Aphis gossypii Glover/123.jpg,labels/p58_train_123_8af592fc34c4.txt,4,4,0,0,0.235242,0.710632,low_confidence_box
P1,p58_train_124_363979d7013d,train_images/58.Aphis gossypii Glover/124.jpg,labels/p58_train_124_363979d7013d.txt,11,11,0,0,0.143566,0.882613,low_confidence_box|overlapping_boxes
P1,p58_train_125_539cd9f4acce,train_images/58.Aphis gossypii Glover/125.jpg,labels/p58_train_125_539cd9f4acce.txt,3,1,2,0,0.155069,0.214059,low_confidence_box|remapped_class_box|oversized_box|overlapping_boxes
P1,p58_train_127_e960f9fa2fce,train_images/58.Aphis gossypii Glover/127.jpg,labels/p58_train_127_e960f9fa2fce.txt,7,7,0,0,0.108492,0.901706,low_confidence_box|overlapping_boxes
P1,p58_train_128_bc583df158dd,train_images/58.Aphis gossypii Glover/128.jpg,labels/p58_train_128_bc583df158dd.txt,6,5,1,0,0.117456,0.862783,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p58_train_130_fea8583b2a5c,train_images/58.Aphis gossypii Glover/130.jpg,labels/p58_train_130_fea8583b2a5c.txt,3,2,1,0,0.171844,0.846984,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p58_train_135_13ec8d3a1ff6,train_images/58.Aphis gossypii Glover/135.jpg,labels/p58_train_135_13ec8d3a1ff6.txt,19,19,0,0,0.107071,0.687718,low_confidence_box|overlapping_boxes
P1,p58_train_136_8c7e581b6de2,train_images/58.Aphis gossypii Glover/136.jpg,labels/p58_train_136_8c7e581b6de2.txt,20,20,0,0,0.147638,0.889604,low_confidence_box|overlapping_boxes
P1,p57_val_000_2ecdbbe83ad8,val_images/57.Myzus persicae Sulzer/000.jpg,labels/p57_val_000_2ecdbbe83ad8.txt,2,1,1,0,0.119159,0.894247,low_confidence_box|remapped_class_box
P1,p57_val_002_7c541b7a6ff6,val_images/57.Myzus persicae Sulzer/002.jpg,labels/p57_val_002_7c541b7a6ff6.txt,1,0,1,1,0.117623,0.117623,other_class_prediction|low_confidence_box|remapped_class_box|oversized_box
P1,p57_val_003_ae11b316171e,val_images/57.Myzus persicae Sulzer/003.jpg,labels/p57_val_003_ae11b316171e.txt,4,1,3,1,0.158613,0.598157,other_class_prediction|low_confidence_box|remapped_class_box|oversized_box|overlapping_boxes
P1,p57_val_004_177732743a32,val_images/57.Myzus persicae Sulzer/004.jpg,labels/p57_val_004_177732743a32.txt,4,2,2,0,0.108867,0.882369,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_val_005_40eb8949c311,val_images/57.Myzus persicae Sulzer/005.jpg,labels/p57_val_005_40eb8949c311.txt,5,5,0,0,0.120499,0.468569,low_confidence_box
P1,p57_val_012_136612e60bce,val_images/57.Myzus persicae Sulzer/012.jpg,labels/p57_val_012_136612e60bce.txt,4,1,3,0,0.11816,0.694923,low_confidence_box|remapped_class_box|overlapping_boxes
P1,p57_val_014_afa23e934522,val_images/57.Myzus persicae Sulzer/014.jpg,labels/p57_val_014_afa23e934522.txt,8,8,0,0,0.104565,0.886393,low_confidence_box|overlapping_boxes
P1,p57_val_015_85f8af472d23,val_images/57.Myzus persicae Sulzer/015.jpg,labels/p57_val_015_85f8af472d23.txt,3,3,0,0,0.218912,0.501269,low_confidence_box
P1,p57_val_016_aaac61b7cee2,val_images/57.Myzus persicae Sulzer/016.jpg,labels/p57_val_016_aaac61b7cee2.txt,6,6,0,0,0.210744,0.883081,low_confidence_box|oversized_box|overlapping_boxes
P1,p57_val_017_359730982b70,val_images/57.Myzus persicae Sulzer/017.jpg,labels/p57_val_017_359730982b70.txt,13,13,0,0,0.151101,0.922549,low_confidence_box|overlapping_boxes
P1,p57_val_018_004d7fff5414,val_images/57.Myzus persicae Sulzer/018.jpg,labels/p57_val_018_004d7fff5414.txt,6,6,0,0,0.117851,0.511517,low_confidence_box
P1,p57_val_019_1b5d486c1b28,val_images/57.Myzus persicae Sulzer/019.jpg,labels/p57_val_019_1b5d486c1b28.txt,4,4,0,0,0.203596,0.658473,low_confidence_box|overlapping_boxes
P1,p57_val_024_c0fd361daecc,val_images/57.Myzus persicae Sulzer/024.jpg,labels/p57_val_024_c0fd361daecc.txt,1,1,0,0,0.142935,0.142935,low_confidence_box
P1,p57_val_027_155ef6bcb052,val_images/57.Myzus persicae Sulzer/027.jpg,labels/p57_val_027_155ef6bcb052.txt,1,1,0,0,0.912634,0.912634,oversized_box
P1,p57_val_028_505f2a766f81,val_images/57.Myzus persicae Sulzer/028.jpg,labels/p57_val_028_505f2a766f81.txt,3,3,0,0,0.105299,0.410443,low_confidence_box
P1,p57_val_029_44ccab2d01df,val_images/57.Myzus persicae Sulzer/029.jpg,labels/p57_val_029_44ccab2d01df.txt,1,0,1,0,0.211625,0.211625,low_confidence_box|remapped_class_box
P1,p57_val_031_09c8512bae1a,val_images/57.Myzus persicae Sulzer/031.jpg,labels/p57_val_031_09c8512bae1a.txt,3,1,2,0,0.124221,0.896882,low_confidence_box|remapped_class_box|oversized_box|overlapping_boxes
P1,p58_val_000_56779daaf52f,val_images/58.Aphis gossypii Glover/000.jpg,labels/p58_val_000_56779daaf52f.txt,2,2,0,2,0.28722,0.764758,other_class_prediction
P1,p58_val_002_748f4e0085fd,val_images/58.Aphis gossypii Glover/002.jpg,labels/p58_val_002_748f4e0085fd.txt,2,0,2,0,0.716569,0.901803,remapped_class_box|oversized_box
P1,p58_val_012_f35e22303896,val_images/58.Aphis gossypii Glover/012.jpg,labels/p58_val_012_f35e22303896.txt,1,1,0,0,0.189524,0.189524,low_confidence_box
P2,p57_test_006_df635e229e60,test_images/57.Myzus persicae Sulzer/006.jpg,labels/p57_test_006_df635e229e60.txt,2,2,0,0,0.493126,0.699763,
P2,p57_test_012_d14ddb6d3cf9,test_images/57.Myzus persicae Sulzer/012.jpg,labels/p57_test_012_d14ddb6d3cf9.txt,3,3,0,0,0.316821,0.794842,
P2,p57_test_021_80fc23ca661a,test_images/57.Myzus persicae Sulzer/021.jpg,labels/p57_test_021_80fc23ca661a.txt,5,5,0,0,0.354729,0.890392,
P2,p57_test_024_858ef00f085b,test_images/57.Myzus persicae Sulzer/024.jpg,labels/p57_test_024_858ef00f085b.txt,3,3,0,0,0.325779,0.641562,
P2,p57_test_026_7abed171852c,test_images/57.Myzus persicae Sulzer/026.jpg,labels/p57_test_026_7abed171852c.txt,1,1,0,0,0.299466,0.299466,
P2,p57_test_027_dff7da897666,test_images/57.Myzus persicae Sulzer/027.jpg,labels/p57_test_027_dff7da897666.txt,1,1,0,0,0.854814,0.854814,
P2,p58_test_010_0fd4fe275c37,test_images/58.Aphis gossypii Glover/010.jpg,labels/p58_test_010_0fd4fe275c37.txt,1,1,0,0,0.544762,0.544762,
P2,p57_train_000_55a21224956f,train_images/57.Myzus persicae Sulzer/000.jpg,labels/p57_train_000_55a21224956f.txt,1,1,0,0,0.898174,0.898174,
P2,p57_train_003_ffff9ee8981c,train_images/57.Myzus persicae Sulzer/003.jpg,labels/p57_train_003_ffff9ee8981c.txt,1,1,0,0,0.668207,0.668207,
P2,p57_train_019_523d7e9f0cc2,train_images/57.Myzus persicae Sulzer/019.jpg,labels/p57_train_019_523d7e9f0cc2.txt,1,1,0,0,0.499023,0.499023,
P2,p57_train_030_39ed54fb4945,train_images/57.Myzus persicae Sulzer/030.jpg,labels/p57_train_030_39ed54fb4945.txt,1,1,0,0,0.385876,0.385876,
P2,p57_train_031_584fd7630b3d,train_images/57.Myzus persicae Sulzer/031.jpg,labels/p57_train_031_584fd7630b3d.txt,1,1,0,0,0.569706,0.569706,
P2,p57_train_058_11bdc77aa868,train_images/57.Myzus persicae Sulzer/058.jpg,labels/p57_train_058_11bdc77aa868.txt,1,1,0,0,0.275379,0.275379,
P2,p57_train_090_0270235245c9,train_images/57.Myzus persicae Sulzer/090.jpg,labels/p57_train_090_0270235245c9.txt,1,1,0,0,0.648147,0.648147,
P2,p57_train_095_09af71c1af9e,train_images/57.Myzus persicae Sulzer/095.jpg,labels/p57_train_095_09af71c1af9e.txt,4,4,0,0,0.293242,0.868633,
P2,p57_train_097_b98779190a57,train_images/57.Myzus persicae Sulzer/097.jpg,labels/p57_train_097_b98779190a57.txt,1,1,0,0,0.349682,0.349682,
P2,p57_train_115_5ebeaad58d9c,train_images/57.Myzus persicae Sulzer/115.jpg,labels/p57_train_115_5ebeaad58d9c.txt,1,1,0,0,0.616405,0.616405,
P2,p57_train_116_2613cba4187d,train_images/57.Myzus persicae Sulzer/116.jpg,labels/p57_train_116_2613cba4187d.txt,1,1,0,0,0.732705,0.732705,
P2,p57_train_125_fd1fcf92b803,train_images/57.Myzus persicae Sulzer/125.jpg,labels/p57_train_125_fd1fcf92b803.txt,1,1,0,0,0.330251,0.330251,
P2,p57_train_135_6498f2d7d119,train_images/57.Myzus persicae Sulzer/135.jpg,labels/p57_train_135_6498f2d7d119.txt,1,1,0,0,0.91604,0.91604,
P2,p57_train_136_01a078ff150d,train_images/57.Myzus persicae Sulzer/136.jpg,labels/p57_train_136_01a078ff150d.txt,2,2,0,0,0.258043,0.810822,
P2,p57_train_146_df29406f4c9a,train_images/57.Myzus persicae Sulzer/146.jpg,labels/p57_train_146_df29406f4c9a.txt,5,5,0,0,0.256917,0.882532,
P2,p57_train_150_a8e30633ef26,train_images/57.Myzus persicae Sulzer/150.jpg,labels/p57_train_150_a8e30633ef26.txt,1,1,0,0,0.398701,0.398701,
P2,p57_train_151_0fa6d8826bb8,train_images/57.Myzus persicae Sulzer/151.jpg,labels/p57_train_151_0fa6d8826bb8.txt,1,1,0,0,0.602119,0.602119,
P2,p57_train_154_95801b97bd95,train_images/57.Myzus persicae Sulzer/154.jpg,labels/p57_train_154_95801b97bd95.txt,3,3,0,0,0.251185,0.915503,
P2,p57_train_156_b84c9598c067,train_images/57.Myzus persicae Sulzer/156.jpg,labels/p57_train_156_b84c9598c067.txt,1,1,0,0,0.704009,0.704009,
P2,p57_train_181_d2fc9f93fdb1,train_images/57.Myzus persicae Sulzer/181.jpg,labels/p57_train_181_d2fc9f93fdb1.txt,1,1,0,0,0.766792,0.766792,
P2,p57_train_189_b71e40d3a8e1,train_images/57.Myzus persicae Sulzer/189.jpg,labels/p57_train_189_b71e40d3a8e1.txt,1,1,0,0,0.352642,0.352642,
P2,p57_train_192_fb741f5d892a,train_images/57.Myzus persicae Sulzer/192.jpg,labels/p57_train_192_fb741f5d892a.txt,1,1,0,0,0.818433,0.818433,
P2,p57_train_198_90cc65002bf1,train_images/57.Myzus persicae Sulzer/198.jpg,labels/p57_train_198_90cc65002bf1.txt,1,1,0,0,0.446595,0.446595,
P2,p57_train_209_a18566940a05,train_images/57.Myzus persicae Sulzer/209.jpg,labels/p57_train_209_a18566940a05.txt,1,1,0,0,0.875915,0.875915,
P2,p57_train_210_1d8c2e615b20,train_images/57.Myzus persicae Sulzer/210.jpg,labels/p57_train_210_1d8c2e615b20.txt,1,1,0,0,0.93987,0.93987,
P2,p57_train_216_c4589dafa8e4,train_images/57.Myzus persicae Sulzer/216.jpg,labels/p57_train_216_c4589dafa8e4.txt,1,1,0,0,0.934372,0.934372,
P2,p57_train_217_a8f62fb537d3,train_images/57.Myzus persicae Sulzer/217.jpg,labels/p57_train_217_a8f62fb537d3.txt,1,1,0,0,0.932584,0.932584,
P2,p57_train_220_934d035ee230,train_images/57.Myzus persicae Sulzer/220.jpg,labels/p57_train_220_934d035ee230.txt,1,1,0,0,0.756064,0.756064,
P2,p57_train_222_bfb5b1d33583,train_images/57.Myzus persicae Sulzer/222.jpg,labels/p57_train_222_bfb5b1d33583.txt,1,1,0,0,0.940204,0.940204,
P2,p57_train_223_ce35b38aa3d1,train_images/57.Myzus persicae Sulzer/223.jpg,labels/p57_train_223_ce35b38aa3d1.txt,1,1,0,0,0.932589,0.932589,
P2,p57_train_235_14b5bb648bee,train_images/57.Myzus persicae Sulzer/235.jpg,labels/p57_train_235_14b5bb648bee.txt,1,1,0,0,0.38942,0.38942,
P2,p57_train_255_1e192aa40365,train_images/57.Myzus persicae Sulzer/255.jpg,labels/p57_train_255_1e192aa40365.txt,2,2,0,0,0.282447,0.478107,
P2,p58_train_005_88a64dc79e0f,train_images/58.Aphis gossypii Glover/005.jpg,labels/p58_train_005_88a64dc79e0f.txt,2,2,0,0,0.330167,0.766911,
P2,p58_train_132_648283f03b9e,train_images/58.Aphis gossypii Glover/132.jpg,labels/p58_train_132_648283f03b9e.txt,2,2,0,0,0.39119,0.544271,
P2,p58_train_134_c9741aae8ca3,train_images/58.Aphis gossypii Glover/134.jpg,labels/p58_train_134_c9741aae8ca3.txt,1,1,0,0,0.542361,0.542361,
P2,p57_val_022_fdbc8b7d1d55,val_images/57.Myzus persicae Sulzer/022.jpg,labels/p57_val_022_fdbc8b7d1d55.txt,1,1,0,0,0.829883,0.829883,
P2,p57_val_025_9dc2a0d650c9,val_images/57.Myzus persicae Sulzer/025.jpg,labels/p57_val_025_9dc2a0d650c9.txt,1,1,0,0,0.801416,0.801416,
